studyID	name	type	iri
MTBLS311	Bicarbonate treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS311	Light condition	controlled visible light condition	http://purl.obolibrary.org/obo/XCO_0000181
MTBLS311	Bicarbonate concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS311	Incubation	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS311	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS312	Carbon dioxide treatment	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS312	Incubation	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS312	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS313	mouse status	wild type	http://www.bioassayontology.org/bao#BAO_0000089
MTBLS314	age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS314	genotype	genotype design	http://www.ebi.ac.uk/efo/EFO_0001748
MTBLS315	patient group	disease	http://www.ebi.ac.uk/efo/EFO_0000408
MTBLS315	blood glucose	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS315	diff_basophils	basophils differential	
MTBLS315	diff_eosinophils	eosinophils differential	
MTBLS315	diff_monocytes	monocytes differential	
MTBLS315	diff_lymphocytes	lymphocytes differential	
MTBLS315	diff_neutrophils	neutrophils differential	
MTBLS315	platelet count	number density	
MTBLS315	mean corpuscular hemoglobin concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS315	mean corpuscular hemoglobin	mass	http://purl.obolibrary.org/obo/PATO_0000125
MTBLS315	mean corpuscular volume	volume	http://www.ebi.ac.uk/efo/EFO_0001715
MTBLS315	hematocrit	volume per unit volume	http://purl.obolibrary.org/obo/UO_0000205
MTBLS315	hemoglobin	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS315	total red blood cell count	number density	
MTBLS315	total white blood cell count	number density	
MTBLS315	P. falciparum parasite density	number density	
MTBLS315	temperature	temperature	http://www.ebi.ac.uk/efo/EFO_0001702
MTBLS315	duration illness prior to hospital admission	duration	http://www.ebi.ac.uk/efo/EFO_0000433
MTBLS315	height	body height	http://www.ebi.ac.uk/efo/EFO_0004339
MTBLS315	weight	body weight	http://www.ebi.ac.uk/efo/EFO_0004338
MTBLS315	age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS315	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS315	malaria rapid diagnostic test	test result	http://www.ebi.ac.uk/efo/EFO_0000720
MTBLS315	clinical outcome	Status	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25688
MTBLS315	severe malnutrition	Yes or No Response	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38147
MTBLS315	prior antimalaria treatment	Yes or No Response	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38147
MTBLS315	prior antibiotic treatment	Yes or No Response	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38147
MTBLS316	glucose	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS316	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS317	status	wild type	http://www.bioassayontology.org/bao#BAO_0000089
MTBLS318	eg. gender		
MTBLS319	Gene knockout	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506
MTBLS319	Stress	environmental stress	http://www.ebi.ac.uk/efo/EFO_0000470
MTBLS319	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS320	geneknockout	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506
MTBLS320	stress	Drug Exposure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41362
MTBLS320	time	sampling time	http://www.ebi.ac.uk/efo/EFO_0000689
MTBLS321	Disease	disease	http://www.ebi.ac.uk/efo/EFO_0000408
MTBLS322	Nandrolone duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS322	Nandrolone dose	dose	http://www.ebi.ac.uk/efo/EFO_0000428
MTBLS322	Tendon release	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS322	Tendon reattachment	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS323	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS323	Plate number	Number	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25337
MTBLS323	Plate position	position	http://purl.obolibrary.org/obo/PATO_0000140
MTBLS325	Sample material	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS325	Fasting time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS325	Experiment	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS326	IP3R expression	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS327	diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS327	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS328	coculture	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS328	anaerobic	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS328	control	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS328	Caco2	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS328	Lactobacillus rhamnosus LGG	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS328	Bacteroides caccae	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS329			
MTBLS330	Tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS330	Life cycle stage	life cycle stage	http://purl.obolibrary.org/obo/UBERON_0000105
MTBLS330	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS331	Purity	Purity	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62352
MTBLS332	GM41	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS332	BT03	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS333	Colour	Color	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37927
MTBLS333	Cultivar	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136
MTBLS333	Cultivation Year	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS333	Location	Location	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25341
MTBLS333	Storage conditions	temperature	http://www.ebi.ac.uk/efo/EFO_0001702
MTBLS333	Freezing method	Freezing	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48160
MTBLS334	Treatment 	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS334	Diet 	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS335	Methanol extraction	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS335	tissue type	plant organ	http://purl.obolibrary.org/obo/PO_0009008
MTBLS335	collision energy	collision-induced dissociation	http://purl.obolibrary.org/obo/MS_1000133
MTBLS336	Temperature	temperature	http://www.ebi.ac.uk/efo/EFO_0001702
MTBLS337	Radiation	dose	http://www.ebi.ac.uk/efo/EFO_0000428
MTBLS337	PARP inhibitor concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS338	Genotype	genotype	http://purl.obolibrary.org/http///www.ebi.ac.uk/efo/EFO_0000513
MTBLS338	Replicate	replicate	http://purl.obolibrary.org/http///www.ebi.ac.uk/efo/EFO_0000683
MTBLS339	Blood source		
MTBLS339	Time since blood meal		
MTBLS339	Plasmodium infection status		
MTBLS339	Blood meal source provided		
MTBLS339	Time point		
MTBLS339	Replicate		
MTBLS340	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS341	Replicate	replicate	http://purl.obolibrary.org/http///www.ebi.ac.uk/efo/EFO_0000683
MTBLS341	Treatment	Fungi	http://purl.obolibrary.org/obo/NCBITaxon_4751
MTBLS342	Coral Species	organism	http://purl.obolibrary.org/obo/OBI_0100026
MTBLS342	Spectral Normalization	Extract Weight	
MTBLS343	cultivar	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS343	Storage Time	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS344	Pork Content	Pork mince	
MTBLS344	Fat Content	Meat fat	
MTBLS345	Strain	strain	http://www.ebi.ac.uk/efo/EFO_0005135
MTBLS345	Sex	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS345	Facility	Place	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25319
MTBLS345	Food	Food	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695
MTBLS346	Cultivar	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136
MTBLS346	Transgene	Transgene	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22190
MTBLS347	time	Time Unit	http://qudt.org/schema/qudt#TimeUnit
MTBLS348			
MTBLS349	Tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS349	Time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS350	Cultivar	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136
MTBLS350	Extract	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS350	Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS351	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS351	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS351	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340
MTBLS351	T2D status	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS351	HOMA-IR	HOMA-IR	http://www.ebi.ac.uk/efo/EFO_0004501
MTBLS351	Metabolic Syndrome	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS351	Compound		
MTBLS351	Dose		
MTBLS351	Post exposure time		
MTBLS352	Group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS353			
MTBLS354	disease state	disease_state	http://purl.bioontology.org/NEMO/ontology/NEMO.owl#NEMO_5159000
MTBLS355	genotype	genotype design	http://www.ebi.ac.uk/efo/EFO_0001748
MTBLS355	stimulus	stimulus or stress design	http://www.ebi.ac.uk/efo/EFO_0001762
MTBLS356	Participant type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS357			
MTBLS358	Study Group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS358	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS358	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS358	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340
MTBLS358	Pack year	Pack Year	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73993
MTBLS358	Ethinicity	ethnic group	http://www.ebi.ac.uk/efo/EFO_0001799
MTBLS359	treatment	antibacterial agent	http://purl.obolibrary.org/obo/CHEBI_33282
MTBLS359	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS359	time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS360	Compound 	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS360	Time post exposure 	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS361	Tissue location	Location	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25341
MTBLS361	Experimental group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS362			
MTBLS363	Elapsed time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS363	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS364	smoking status	Smoking Status	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19796
MTBLS364	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS364	age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS365	eg. gender		
MTBLS366	station	Station	http://sweet.jpl.nasa.gov/2.3/matrFacility.owl#Station
MTBLS366	depth	Depth	http://sweet.jpl.nasa.gov/2.3/propSpaceHeight.owl#Depth
MTBLS367	Material sample	material sample	http://purl.obolibrary.org/obo/OBI_0000747
MTBLS367	Time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS368	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS368	B3 Vitamin	Small Molecule	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48809
MTBLS368	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS368	Dosage	milligram per kilogram body weight	http://www.ebi.ac.uk/efo/EFO_0005354
MTBLS369	Chronic Fatigue Syndrome	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS370	Species	organism	http://purl.obolibrary.org/obo/OBI_0100026
MTBLS370	Extract	Extraction	
MTBLS371	replicates	replicates	
MTBLS371	developmental stages	developmental stages	
MTBLS371	date vareity	date vareity	
MTBLS371	country of produce	country of produce	
MTBLS371	brand name	brand name	
MTBLS372	Phenotype	phenotype	http://www.ebi.ac.uk/efo/EFO_0000651
MTBLS372	Geographic location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS372	Time of first grafting	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS372	Age at time of first grafting	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS372	Dieback score	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338
MTBLS373	extract	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS373	gene	gene	http://purl.obolibrary.org/obo/SO_0000704
MTBLS373	replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS374	smoking status	Smoking Status	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19796
MTBLS374	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS374	age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS375	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS375	Time after treatment	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS375	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS376	Antibiotic treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS377	strain	strain	
MTBLS377	diet	diet	
MTBLS377	 duration of special diet	 duration of special diet	
MTBLS377	age at tissue harvest	age at tissue harvest	
MTBLS378			
MTBLS379	honeybee	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS380	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS380	sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS380	tissue type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS381	spike-in concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS382	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS382	sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS383	Species	Species	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45293
MTBLS384	Experiment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS384	Extraction method	solvent extraction	http://purl.obolibrary.org/obo/CHMO_0001598
MTBLS384	Injection batch	block	http://www.ebi.ac.uk/efo/EFO_0005067
MTBLS385	Patient	Patient	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16960
MTBLS385	Tissue type	Tissue Sample	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19697
MTBLS385	Sex	Sex	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28421
MTBLS385	Age	Age	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25150
MTBLS386	Biofluid	Body Fluid or Substance	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13236
MTBLS386	Human state	Patient Physiological Condition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C69192
MTBLS387	Gene transfection	gene knockdown by shRNA transfection	http://www.bioassayontology.org/bao#BAO_0002437
MTBLS388			
MTBLS389	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS389	Stress	temperature	http://www.ebi.ac.uk/efo/EFO_0001702
MTBLS389	Stress duration	duration	http://www.ebi.ac.uk/efo/EFO_0000433
MTBLS389	Medium additive	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS390	tissue type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS390	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS390	sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS391			
MTBLS392	vintage	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS392	matrix	grape fruit product	http://purl.jp/bio/11/meo/MEO_0002322
MTBLS393	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS393	Inducer conditions	Inducer	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120268
MTBLS394			
MTBLS395	Death within 2 years from ACS	Death	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28554
MTBLS396			
MTBLS397			
MTBLS398			
MTBLS399	Plant	Plant	
MTBLS399	Location	geographic location	
MTBLS400	Metabolic syndrome	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS400	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS400	Body weight	body weight	http://www.ebi.ac.uk/efo/EFO_0004338
MTBLS400	Liver weight	liver weight	http://purl.obolibrary.org/obo/CMO_0000092
MTBLS400	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS401	batch	sample batch	http://purl.obolibrary.org/obo/MS_1000053
MTBLS401	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS402	infertility	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS403	tea type	Tea	http://purl.bioontology.org/ontology/MESH/D013662
MTBLS403	Maufacturing process	Manufacture	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43360
MTBLS403	Withering duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS404	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS404	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340
MTBLS404	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS404	Material type	material sample	http://purl.obolibrary.org/obo/OBI_0000747
MTBLS404	Role	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS404	Sampling	Sampling	
MTBLS404	Osmolality	Osmolality	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89824
MTBLS404	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067
MTBLS404	Injection order	Injection order	
MTBLS404	Subset	Subset	
MTBLS405	Medium	HeLa medium	http://purl.org/obo/owl/IEV#IEV_0000312
MTBLS405	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS405	Sample type	material sample	http://purl.obolibrary.org/obo/OBI_0000747
MTBLS407	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS407	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340
MTBLS407	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS407	Material type	material sample	http://purl.obolibrary.org/obo/OBI_0000747
MTBLS407	Role	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS407	Sampling	Sampling	
MTBLS407	Osmolality	Osmolality	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89824
MTBLS407	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067
MTBLS407	Injection order	Injection order	
MTBLS407	Subset	Subset	
MTBLS408	Run order	Run order	
MTBLS408	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067
MTBLS409	age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS409	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS409	sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS410	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS410	parasitization	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS410	sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS411	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS411	Lactating	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS411	Multiparous	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS412	Plate surface area	area	http://www.ebi.ac.uk/efo/EFO_0001696
MTBLS412	Cell seeding density	Cell Density	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120538
MTBLS412	Medium	Growth Medium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85504
MTBLS412	Isotopic tracer	isotopic tracer	http://purl.obolibrary.org/obo/CHEBI_35206
MTBLS412	Abundance	Abundance	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70589
MTBLS412	Biological replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS412	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS412	Incubation time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS413	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS414	Remote ischemic conditioning	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS414	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS414	Subject	Study Subject	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41189
MTBLS415	Section location	position	http://purl.obolibrary.org/obo/PATO_0000140
MTBLS416			
MTBLS417	Sample group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS417	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS418	infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544
MTBLS419	compound	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS419	time post exposure	hour	http://purl.obolibrary.org/obo/UO_0000032
MTBLS420	Nonobstructive azoospermia	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS421	gender	salivary tumor	
MTBLS422	Sex	sex	http://purl.obolibrary.org/obo/PATO_0000047
MTBLS422	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS422	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS423	Lifestyle intervention	Preventive Intervention	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15843
MTBLS424	Breast cancer diagnosis	Cancer Diagnosis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16213
MTBLS424	Breast cancer relapse	disease recurrence	http://www.ebi.ac.uk/efo/EFO_0004952
MTBLS424	Histological grade	Histologic Grade	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18000
MTBLS424	Time to relapse	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS425	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS425	CM source	Origin	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42703
MTBLS426	Sex	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS426	Diet	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS427	Diabetes Status	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS428	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS428	Sampling date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS429	Sample location	Location	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25341
MTBLS430	Time post exposure	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS430	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS431	Phage infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544
MTBLS432	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS432	age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS432	inflammation	colitis score	
MTBLS433	Region	Region	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41129
MTBLS433	Variety	Variety	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62709
MTBLS433	Production Type	Production	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112927
MTBLS433	Harvest date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS433	Fruitiness	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338
MTBLS433	Bitterness	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338
MTBLS433	Pungent	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338
MTBLS433	Fusty	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338
MTBLS433	Musty	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338
MTBLS433	Rancid	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338
MTBLS433	Oil quality	quality	http://www.ifomis.org/bfo/1.1/snap#Quality
