ACC,StudySize,Status,Releasedate,SubmissionDate,UserName,Technique,AccShort,StudyID,UpdateDate,nmr_size,ms_size,Empty?,150
MTBLS530,1045966848,Public,05/09/2017,28/08/2017,Tal Nuriel,LC-TOF-MS,530,4665,09/10/2017,0,1045966848,"201,709.00",201708
MTBLS531,1380790272,Public,20/09/2018,29/08/2017,Sun Tae Kim,HPLC-QTOF-MS/MS,531,4668,20/09/2018,0,1380790272,"201,809.00",201708
MTBLS532,4396179456,Public,17/09/2018,01/09/2017,Joseph Gillis,GC-Q-MS,532,4785,17/09/2018,0,4396179456,"201,809.00",201709
MTBLS533,2416640,Submitted,01/11/2017,05/09/2017,Fabao Liu,LC-LTQ-MS,533,4845,25/10/2017,0,2416640,"201,711.00",201709
MTBLS534,47808512,Submitted,07/09/2018,07/09/2017,xiaoshi wei,Insufficient data supplied,534,4905,07/09/2017,0,47808512,"201,809.00",201709
MTBLS535,430366720,Public,10/10/2017,09/09/2017,Yumiko Masukagami,GC-Q-MS;HPLC-QTOF-MS,535,4945,10/10/2017,0,430366720,"201,710.00",201709
MTBLS536,24257191936,Public,02/10/2017,11/09/2017,Jessica Kissinger,HPLC-LTQ-MS,536,4947,07/03/2018,0,24257191936,"201,710.00",201709
MTBLS537,313696256,Submitted,12/09/2018,12/09/2017,Takumi Ogawa,GC-TOF-MS,537,4985,12/09/2017,0,313696256,"201,809.00",201709
MTBLS538,1978740736,Public,04/12/2018,13/09/2017,Katie Hillyer,GC-Q-MS,538,5005,04/12/2018,0,1978740736,"201,812.00",201709
MTBLS539,6458834944,Public,27/09/2018,13/09/2017,Jueun Lee,UPLC-QTOF-MS/MS;NMR;MAS-NMR,539,5045,27/09/2018,6458834944,0,"201,809.00",201709
MTBLS540,10894774272,Public,23/07/2018,13/09/2017,Andrea Rodriguez,,540,5065,23/07/2018,0,10894774272,"201,807.00",201709
MTBLS541,90877952,Public,13/08/2018,23/09/2017,Marie Margaret Phelan,,541,5205,13/08/2018,0,90877952,"201,808.00",201709
MTBLS542,3.99E+11,Public,11/12/2017,26/09/2017,Jessica Kissinger,HPLC-LTQ-MS,542,5287,07/03/2018,0,3.99E+11,"201,712.00",201709
MTBLS543,17510400,Public,20/07/2018,29/09/2017,Marie Margaret Phelan,NMR,543,5345,20/07/2018,17510400,0,"201,807.00",201709
MTBLS544,11780096,Submitted,11/05/2019,29/09/2017,"Christian Ristok, Steffen Neumann",LC-QTOF-MS,544,5365,23/05/2018,0,11780096,"201,905.00",201709
MTBLS545,381128704,Public,23/11/2017,03/10/2017,Xiaojiao Zheng,GC-TOF-MS,545,5445,23/11/2017,0,381128704,"201,711.00",201710
MTBLS546,360681472,Public,23/11/2017,03/10/2017,Xiaojiao Zheng,GC-TOF-MS,546,5446,23/11/2017,0,360681472,"201,711.00",201710
MTBLS547,39301120,Public,23/11/2017,04/10/2017,Xiaojiao Zheng,UPLC-TQ-MS,547,5465,23/11/2017,0,39301120,"201,711.00",201710
MTBLS548,1135656960,Public,23/11/2017,04/10/2017,Xiaojiao Zheng,UPLC-QTOF-MS,548,5466,23/11/2017,0,1135656960,"201,711.00",201710
MTBLS549,10136313856,In Review,09/12/2018,04/10/2017,Takayuki Teruya,HPLC-LTQ-MS/MS,549,5485,09/10/2018,0,10136313856,"201,812.00",201710
MTBLS550,982724608,Submitted,05/10/2018,06/10/2017,Maria Tortosa,UPLC-QTOF-MS,550,5525,10/10/2018,0,982724608,"201,810.00",201710
MTBLS551,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,551,551,25/07/2018,0,16384,"201,907.00",201807
MTBLS552,6567063552,Public,16/10/2018,07/10/2017,TUSHAR MORE,GC-Q-MS;HPLC-LTQ-MS/MS,552,5508,16/10/2018,0,6567063552,"201,810.00",201710
MTBLS553,35317936128,Public,05/12/2017,07/10/2017,Bastien Christ,UPLC-QTOF-MS/MS,553,5545,05/12/2017,0,35317936128,"201,712.00",201710
MTBLS554,17099587584,Public,22/02/2018,10/10/2017,Beata Pomian,UPLC-LTQ-MS,554,5585,22/02/2018,0,17099587584,"201,802.00",201710
MTBLS555,748027904,Public,16/10/2018,13/10/2017,Richard Jacoby,HPLC-QTOF-MS,555,5645,16/10/2018,0,748027904,"201,810.00",201710
MTBLS556,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,556,556,25/07/2018,0,16384,"201,907.00",201807
MTBLS557,1220608,Submitted,15/10/2018,18/10/2017,Steffen Neumann,GC-TQ-MS,557,5705,22/10/2017,0,1220608,"201,810.00",201710
MTBLS558,2.09E+11,Public,13/08/2018,19/10/2017,Stephanie Herman,HPLC-LTQ-MS/MS,558,5725,13/08/2018,0,2.09E+11,"201,808.00",201710
MTBLS559,9504526336,Public,17/10/2018,19/10/2017,Fidele Tugizimana,UPLC-QTOF-MS,559,5745,17/10/2018,0,9504526336,"201,810.00",201710
MTBLS560,145326080,Public,02/05/2018,24/10/2017,Stephane Beauclercq,NMR,560,5846,02/05/2018,145326080,0,"201,805.00",201710
MTBLS561,17296527360,Public,22/02/2018,24/10/2017,Beata Pomian,UPLC-LTQ-MS/MS,561,5847,22/02/2018,0,17296527360,"201,802.00",201710
MTBLS562,9273368576,Public,03/08/2018,27/10/2017,jia tu,UPLC-QTOF-MS/MS,562,5865,03/08/2018,0,9273368576,"201,808.00",201710
MTBLS563,83226624,Submitted,01/11/2018,27/10/2017,Marie Margaret Phelan,NMR,563,5885,20/07/2018,83226624,0,"201,811.00",201710
MTBLS564,42934272,Public,11/10/2018,01/11/2017,Marie Margaret Phelan,NMR,564,5945,11/10/2018,42934272,0,"201,810.00",201711
MTBLS565,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,565,565,25/07/2018,0,16384,"201,907.00",201807
MTBLS566,35741696,Public,25/01/2018,02/11/2017,Tomas Pluskal,UPLC-LTQ-MS,566,6005,18/10/2018,0,35741696,"201,801.00",201711
MTBLS567,317227008,Public,23/10/2018,06/11/2017,Krista Longnecker,LC-LTQ-MS/MS,567,6045,23/10/2018,0,317227008,"201,810.00",201711
MTBLS568,5361664,Submitted,09/11/2018,09/11/2017,Qun Liu,,568,6086,09/11/2017,0,5361664,"201,811.00",201711
MTBLS569,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,569,569,25/07/2018,0,16384,"201,907.00",201807
MTBLS570,9482272768,Public,13/03/2018,14/11/2017,Kevin Rattigan,HPLC-LTQ-MS,570,6168,15/03/2018,0,9482272768,"201,803.00",201711
MTBLS571,4937859072,Public,23/10/2018,14/11/2017,GÃ¶ran Nylund,HPLC-QTOF-MS/MS,571,6169,23/10/2018,0,4937859072,"201,810.00",201711
MTBLS572,6329331712,Public,08/03/2018,14/11/2017,Tao Huan,HPLC-QTOF-MS/MS,572,6170,08/03/2018,0,6329331712,"201,803.00",201711
MTBLS573,26552274944,In Review,16/11/2018,17/11/2017,Hui Lu,UPLC-QTOF-MS,573,6245,23/10/2018,0,26552274944,"201,811.00",201711
MTBLS574,13782253568,Public,22/01/2018,21/11/2017,Thomas Kursar,UPLC-QTOF-MS,574,6305,15/02/2018,0,13782253568,"201,801.00",201711
MTBLS575,40378368,Public,16/05/2018,21/11/2017,Victor Rodriguez,UPLC-QTOF-MS/MS,575,6306,16/05/2018,0,40378368,"201,805.00",201711
MTBLS576,47423488,In Review,01/11/2018,21/11/2017,veronica ghini,NMR,576,6307,25/10/2018,47423488,0,"201,811.00",201711
MTBLS577,1089118208,Public,17/08/2018,22/11/2017,Takayuki Teruya,HPLC-LTQ-MS/MS,577,6325,17/08/2018,0,1089118208,"201,808.00",201711
MTBLS578,1352347648,Public,21/08/2018,22/11/2017,Takayuki Teruya,HPLC-LTQ-MS/MS,578,6326,21/08/2018,0,1352347648,"201,808.00",201711
MTBLS579,70078701568,Public,17/01/2018,27/11/2017,Elin Näsström,GCxGC-TOF-MS,579,6385,29/01/2018,0,70078701568,"201,801.00",201711
MTBLS580,1809133568,In Curation,05/12/2017,27/11/2017,Jian Ji,GC-Q-MS,580,6386,21/05/2018,0,1809133568,"201,712.00",201711
MTBLS581,6600720384,Public,24/05/2018,30/11/2017,Joana Paula Oliveira,UPLC-QTOF-MS,581,6485,25/10/2018,0,6600720384,"201,805.00",201711
MTBLS582,2846982144,Public,26/04/2018,04/12/2017,Zon Weng Lai,UPLC-LTQ-MS/MS,582,6545,26/04/2018,0,2846982144,"201,804.00",201712
MTBLS583,619937792,In Curation,08/12/2018,08/12/2017,Feng Cui,GC-TOF-MS,583,6645,21/05/2018,0,619937792,"201,812.00",201712
MTBLS584,8192,Dormant,16/12/2017,09/12/2017,Shengming Sun,Insufficient data supplied,584,6665,09/12/2017,0,8192,"201,712.00",201712
MTBLS585,2461073408,In Curation,20/12/2017,13/12/2017,Shengming Sun,GC-Q-MS,585,6748,21/05/2018,0,2461073408,"201,712.00",201712
MTBLS586,40217825280,In Curation,20/01/2018,13/12/2017,Xiaoqing Chen,UPLC-QTOF-MS,586,6749,15/11/2018,0,40217825280,"201,801.00",201712
MTBLS587,175915008,In Curation,21/01/2018,15/12/2017,Pere Rafols Soler,3D MALDI imaging MS,587,6768,21/05/2018,0,175915008,"201,801.00",201712
MTBLS588,404193280,Submitted,21/01/2018,15/12/2017,Pere Rafols Soler,3D MALDI imaging MS,588,6769,15/12/2017,0,404193280,"201,801.00",201712
MTBLS589,360550400,Submitted,21/01/2018,15/12/2017,Pere Rafols Soler,3D MALDI imaging MS,589,6770,15/12/2017,0,360550400,"201,801.00",201712
MTBLS590,20480,Dormant,31/12/2017,17/12/2017,Hao Fang,Insufficient data supplied,590,6786,17/12/2017,0,20480,"201,712.00",201712
MTBLS591,12737871872,Public,09/02/2018,26/12/2017,Scott Walmsley,HPLC-QTOF-MS,591,6905,09/02/2018,0,12737871872,"201,802.00",201712
MTBLS592,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,592,592,25/07/2018,0,16384,"201,907.00",201807
MTBLS593,282787840,In Curation,31/07/2018,27/12/2017,Ludgero Tavares,NMR,593,6926,21/05/2018,282787840,0,"201,807.00",201712
MTBLS594,33466433536,Submitted,01/03/2018,04/01/2018,Anders NordstrÃÂ¶m,UPLC-QTOF-MS,594,7025,04/01/2018,0,33466433536,"201,803.00",201801
MTBLS595,1601536,Submitted,06/08/2018,05/01/2018,WAN AIZAT,UPLC-QTOF-MS,595,7026,11/07/2018,0,1601536,"201,808.00",201801
MTBLS596,1322237952,In Curation,28/02/2018,09/01/2018,Emilien Jamin,UPLC-LTQ-MS/MS,596,7105,15/11/2018,0,1322237952,"201,802.00",201801
MTBLS597,63452082176,Public,21/05/2018,10/01/2018,Shane Ellis,3D MALDI imaging MS,597,7125,15/06/2018,0,63452082176,"201,805.00",201801
MTBLS598,44610420736,In Review,03/02/2019,16/01/2018,Nicholas Rattray,UPLC-LTQ-MS,598,7205,22/10/2018,0,44610420736,"201,902.00",201801
MTBLS599,9204580352,Submitted,25/01/2018,18/01/2018,Xiaotao Shen,UPLC-TOF-MS,599,7207,15/11/2018,0,9204580352,"201,801.00",201801
MTBLS600,40960,Submitted,25/01/2018,18/01/2018,"User Cochrane, Mark Williams",,600,7210,18/01/2018,0,40960,"201,801.00",201801
MTBLS601,2972598272,In Curation,05/02/2018,18/01/2018,Xiaotao Shen,UPLC-TOF-MS,601,7245,30/01/2018,0,2972598272,"201,802.00",201801
MTBLS602,527753216,Public,01/05/2018,19/01/2018,Sandrine Ellero-Simatos,NMR,602,7246,01/05/2018,527753216,0,"201,805.00",201801
MTBLS603,13798961152,Submitted,26/01/2018,19/01/2018,Katherine Zink,Insufficient data supplied,603,7306,19/01/2018,0,13798961152,"201,801.00",201801
MTBLS604,569425920,Submitted,05/05/2018,20/01/2018,Shi-Jun Yue,Insufficient data supplied,604,7345,20/01/2018,0,569425920,"201,805.00",201801
MTBLS605,4920147968,Submitted,27/01/2018,20/01/2018,Hanqing Pang,Insufficient data supplied,605,7346,20/01/2018,0,4920147968,"201,801.00",201801
MTBLS606,3115749376,In Curation,06/02/2018,20/01/2018,Xiaotao Shen,UPLC-TOF-MS,606,7347,30/01/2018,0,3115749376,"201,802.00",201801
MTBLS607,4437590016,Submitted,28/01/2018,21/01/2018,Xiaotao Shen,UPLC-TOF-MS,607,7365,21/01/2018,0,4437590016,"201,801.00",201801
MTBLS608,1203965952,In Curation,22/01/2019,22/01/2018,Manuel Schlimpert,GC-Q-MS;LC-TQ-MS,608,7385,21/05/2018,0,1203965952,"201,901.00",201801
MTBLS609,36864,Submitted,01/02/2018,23/01/2018,Jessica Cleary,Insufficient data supplied,609,7425,23/01/2018,0,36864,"201,802.00",201801
MTBLS610,36864,Submitted,01/02/2018,23/01/2018,Jessica Cleary,Insufficient data supplied,610,7426,23/01/2018,0,36864,"201,802.00",201801
MTBLS611,316456960,Submitted,01/02/2018,25/01/2018,"Maro Kariya, Sreekanth Chalasani",NMR;LC-MS,611,7448,25/01/2018,316456960,0,"201,802.00",201801
MTBLS612,4767039488,In Curation,03/02/2018,27/01/2018,Xiaotao Shen,UPLC-QTOF-MS,612,7485,28/01/2018,0,4767039488,"201,802.00",201801
MTBLS613,4392067072,In Curation,28/02/2018,29/01/2018,Ilka N Abreu,UPLC-QTOF-MS,613,7525,21/05/2018,0,4392067072,"201,802.00",201801
MTBLS614,3469668352,Public,12/03/2018,29/01/2018,Jules Griffin,UPLC-LTQ-MS,614,7526,12/03/2018,0,3469668352,"201,803.00",201801
MTBLS615,4437590016,In Curation,05/02/2018,29/01/2018,Xiaotao Shen,UPLC-TOF-MS,615,7546,29/01/2018,0,4437590016,"201,802.00",201801
MTBLS616,2625748992,Public,13/03/2018,29/01/2018,Jules Griffin,DI-LTQ-MS,616,7565,13/03/2018,0,2625748992,"201,803.00",201801
MTBLS617,106496,Submitted,01/02/2019,01/02/2018,Oluwasola Lawal,TD-GC-TOF-MS,617,7625,09/08/2018,0,106496,"201,902.00",201802
MTBLS618,2075193344,Public,24/01/2019,01/02/2018,Paula Liliana Galeano,UPLC-QTOF-MS,618,7626,24/01/2019,0,2075193344,"201,901.00",201802
MTBLS619,24858624,Public,22/01/2019,01/02/2018,Ludgero Tavares,NMR;MAS-NMR,619,7627,22/01/2019,24858624,0,"201,901.00",201802
MTBLS620,40322383872,Public,16/07/2018,02/02/2018,Santosh Lamichhane,UPLC-QTOF-MS,620,7645,16/07/2018,0,40322383872,"201,807.00",201802
MTBLS621,60440576,Dormant,15/04/2018,03/02/2018,BÃ©nÃ©dict Yanibada,NMR,621,7665,03/02/2018,60440576,0,"201,804.00",201802
MTBLS622,61616128,Public,16/01/2019,05/02/2018,Simone Vassiliadis,NMR,622,7705,16/01/2019,61616128,0,"201,901.00",201802
MTBLS623,61034496,In Curation,22/04/2018,05/02/2018,BÃ©nÃ©dict Yanibada,NMR,623,7725,22/05/2018,61034496,0,"201,804.00",201802
MTBLS624,2013704192,Submitted,01/04/2018,06/02/2018,Fiona Achcar,LC-LTQ-MS,624,7765,06/02/2018,0,2013704192,"201,804.00",201802
MTBLS625,557056,Submitted,15/02/2018,08/02/2018,Mariska Kerstholt,UPLC-LTQ-MS,625,7767,08/02/2018,0,557056,"201,802.00",201802
MTBLS626,4731092992,Public,10/07/2018,11/02/2018,wei yan,NMR,626,7771,10/07/2018,4731092992,0,"201,807.00",201802
MTBLS627,182132736,Submitted,01/08/2018,12/02/2018,Ting-Li Han,GC-Q-MS,627,7773,12/02/2018,0,182132736,"201,808.00",201802
MTBLS628,13135863808,In Curation,26/02/2018,12/02/2018,Ilka N Abreu,UPLC-QTOF-MS,628,7776,22/05/2018,0,13135863808,"201,802.00",201802
MTBLS629,4750778368,Public,06/11/2018,15/02/2018,Aleksandra Binek,UPLC-QTOF-MS,629,7846,06/11/2018,0,4750778368,"201,811.00",201802
MTBLS630,7280537600,Public,28/02/2018,16/02/2018,Yan Zhu,HPLC-LTQ-MS,630,7865,28/02/2018,0,7280537600,"201,802.00",201802
MTBLS631,18203303936,Public,06/11/2018,19/02/2018,Aleksandra Binek,UPLC-QTOF-MS,631,7905,06/11/2018,0,18203303936,"201,811.00",201802
MTBLS632,110592,Submitted,26/02/2018,19/02/2018,Yu-Heng Lai,Insufficient data supplied,632,7906,19/02/2018,0,110592,"201,802.00",201802
MTBLS633,6766718976,Public,06/11/2018,19/02/2018,Aleksandra Binek,CE-TOF-MS,633,7907,06/11/2018,0,6766718976,"201,811.00",201802
MTBLS634,38408192,Public,06/11/2018,19/02/2018,Aleksandra Binek,GC-Q-MS,634,7908,06/11/2018,0,38408192,"201,811.00",201802
MTBLS635,248868864,Submitted,28/03/2018,21/02/2018,Patrick Giavalisco,Insufficient data supplied,635,8025,21/02/2018,0,248868864,"201,803.00",201802
MTBLS636,25465536512,In Curation,01/04/2018,27/02/2018,Gregor Ãmer,HPLC-IT-MS,636,8105,17/05/2018,0,25465536512,"201,804.00",201802
MTBLS637,1519398912,Submitted,31/05/2018,28/02/2018,Miriam Reverter,Insufficient data supplied,637,8145,28/02/2018,0,1519398912,"201,805.00",201802
MTBLS638,9411391488,In Curation,31/07/2018,01/03/2018,Miriam Reverter,UPLC-QTOF-MS,638,8205,22/05/2018,0,9411391488,"201,807.00",201803
MTBLS639,11030528,In Curation,09/03/2018,02/03/2018,Fabio Rogerio de Moraes,NMR,639,8225,22/05/2018,11030528,0,"201,803.00",201803
MTBLS640,88023040,In Curation,30/03/2018,12/03/2018,Ali Yilmaz,NMR,640,8387,15/11/2018,88023040,0,"201,803.00",201803
MTBLS641,341803008,Public,26/06/2018,12/03/2018,Lucia Faccioli,UPLC-QTOF-MS/MS,641,8388,26/06/2018,0,341803008,"201,806.00",201803
MTBLS642,1.74E+11,In Curation,30/03/2018,12/03/2018,April Miguez,GCxGC-TOF-MS,642,8389,26/03/2018,0,1.74E+11,"201,803.00",201803
MTBLS643,23638478848,Public,10/09/2018,12/03/2018,JÃ©rÃ©my MARCHAND,NMR,643,8391,10/09/2018,23638478848,0,"201,809.00",201803
MTBLS644,27262767104,In Curation,01/07/2018,14/03/2018,Simon Cameron,REI-QTOF-MS,644,8393,15/11/2018,0,27262767104,"201,807.00",201803
MTBLS645,423661568,Submitted,22/03/2018,16/03/2018,Katherine Zink,3D MALDI imaging MS,645,8466,16/03/2018,0,423661568,"201,803.00",201803
MTBLS646,381734912,Submitted,01/03/2019,17/03/2018,Manuja Kaluarachchi,NMR,646,8485,20/03/2018,381734912,0,"201,903.00",201803
MTBLS647,214900736,Dormant,27/03/2018,20/03/2018,Tesfahun Dessale Admasu,LC-TQ-MS,647,8605,20/03/2018,0,214900736,"201,803.00",201803
MTBLS648,216690688,Public,08/06/2018,20/03/2018,Tesfahun Dessale Admasu,UPLC-TQ-MS,648,8606,08/06/2018,0,216690688,"201,806.00",201803
MTBLS649,315392,Submitted,28/03/2018,21/03/2018,Se Hee Lee,Insufficient data supplied,649,8625,21/03/2018,0,315392,"201,803.00",201803
MTBLS650,29688274944,In Curation,01/05/2018,21/03/2018,SIMONA CODREANU,UPLC-LTQ-MS;UPLC-LTQ-MS/MS,650,8685,15/11/2018,0,29688274944,"201,805.00",201803
MTBLS651,92270772224,Submitted,01/08/2018,23/03/2018,Randi Gant-branum,UPLC-QTOF-MS/MS,651,8745,23/03/2018,0,92270772224,"201,808.00",201803
MTBLS652,2719019008,Public,22/10/2018,23/03/2018,Pierre Jean Beltran,UFLC-LTQ-MS/MS,652,8746,22/10/2018,0,2719019008,"201,810.00",201803
MTBLS653,1670967296,In Curation,01/07/2018,27/03/2018,VÃ©ronique PELLOUX,GC-Q-MS,653,8767,22/05/2018,0,1670967296,"201,807.00",201803
MTBLS654,19169280,In Curation,04/04/2018,28/03/2018,Se Hee Lee,NMR,654,8805,15/11/2018,19169280,0,"201,804.00",201803
MTBLS655,8165220352,Submitted,19/03/2019,30/03/2018,Steffen Neumann,UPLC-QTOF-MS,655,8806,11/06/2018,0,8165220352,"201,903.00",201803
MTBLS656,15499710464,Public,16/05/2018,02/04/2018,Seth Rhoades,UPLC-TQ-MS,656,8865,16/05/2018,0,15499710464,"201,805.00",201804
MTBLS657,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,657,657,25/07/2018,0,16384,"201,907.00",201807
MTBLS658,25645056,Public,06/12/2018,06/04/2018,Marie Margaret Phelan,NMR,658,8906,06/12/2018,25645056,0,"201,812.00",201804
MTBLS659,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,659,559,25/07/2018,0,16384,"201,907.00",201807
MTBLS660,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,660,660,25/07/2018,0,16384,"201,907.00",201807
MTBLS661,425652224,Public,05/07/2018,07/04/2018,CARINE SAO,UPLC-TQ-MS/MS,661,8909,05/07/2018,0,425652224,"201,807.00",201804
MTBLS662,277254144,In Curation,23/05/2018,10/04/2018,Cantonny Valerie,GC-Q-MS,662,8985,22/05/2018,0,277254144,"201,805.00",201804
MTBLS663,2149163008,Submitted,14/05/2018,10/04/2018,Martina KlÃ¼nemann,UPLC-QTOF-MS/MS,663,8988,10/04/2018,0,2149163008,"201,805.00",201804
MTBLS664,1.49E+11,Public,05/09/2018,13/04/2018,Jessica Kissinger,LC-LTQ-MS,664,9025,05/09/2018,0,1.49E+11,"201,809.00",201804
MTBLS665,58906841088,Public,19/06/2018,13/04/2018,Jessica Kissinger,LC-LTQ-MS,665,9026,19/06/2018,0,58906841088,"201,806.00",201804
MTBLS666,25150103552,In Curation,30/06/2018,15/04/2018,zheng Ao,UPLC-QTOF-MS/MS,666,9045,22/05/2018,0,25150103552,"201,806.00",201804
MTBLS667,160333824,Public,20/06/2018,18/04/2018,Jeremy Everett,NMR,667,9086,20/06/2018,160333824,0,"201,806.00",201804
MTBLS668,172032,Submitted,01/07/2018,23/04/2018,Anna Marco-Ramell,HPLC-QTOF-MS,668,9166,23/04/2018,0,172032,"201,807.00",201804
MTBLS669,6332416,In Curation,06/11/2018,24/04/2018,Suehelay Acevedo,NMR,669,9167,14/11/2018,6332416,0,"201,811.00",201804
MTBLS670,86409216,In Curation,01/05/2018,24/04/2018,Szymon Macioszek,HPLC-TOF-MS,670,9168,15/11/2018,0,86409216,"201,805.00",201804
MTBLS671,30880751616,Submitted,12/06/2019,26/04/2018,Steffen Neumann,LC-QTOF-MS,671,9225,22/08/2018,0,30880751616,"201,906.00",201804
MTBLS672,635297792,In Review,01/10/2018,28/04/2018,Jacqueline Wolf,GC-TOF-MS,672,9226,13/06/2018,0,635297792,"201,810.00",201804
MTBLS673,51512946688,Public,17/08/2018,03/05/2018,Dapeng Li,UPLC-QTOF-MS/MS,673,9171,28/08/2018,0,51512946688,"201,808.00",201805
MTBLS674,230338560,In Curation,11/05/2018,04/05/2018,Ali Yilmaz,DI-TQ-MS/MS;UPLC-TQ-MS/MS,674,9174,15/11/2018,0,230338560,"201,805.00",201805
MTBLS675,43532288,In Curation,09/05/2019,09/05/2018,Luca Laghi,NMR,675,9305,15/11/2018,43532288,0,"201,905.00",201805
MTBLS676,867405824,Submitted,31/08/2018,09/05/2018,Stephanie Holst,MALDI-TOF/TOF-MS/MS,676,9306,24/08/2018,0,867405824,"201,808.00",201805
MTBLS677,8192,Submitted,31/05/2018,13/05/2018,Ana Sofia Henriques da Costa,Insufficient data supplied,677,9406,13/05/2018,0,8192,"201,805.00",201805
MTBLS678,9531392,In Curation,29/06/2018,21/05/2018,Sara Samino,NMR,678,9526,15/11/2018,9531392,0,"201,806.00",201805
MTBLS679,7360512,Submitted,17/05/2019,22/05/2018,Steffen Neumann,UPLC-QTOF-MS,679,9585,22/05/2018,0,7360512,"201,905.00",201805
MTBLS680,971374592,Submitted,24/05/2019,23/05/2018,Cecilia Castro,UPLC-TQ-MS,680,9605,25/05/2018,0,971374592,"201,905.00",201805
MTBLS681,163840,Submitted,02/09/2018,25/05/2018,Magali Palau Rodriguez,HPLC-QTOF-MS,681,9685,25/05/2018,0,163840,"201,809.00",201805
MTBLS682,17924059136,Submitted,30/06/2018,28/05/2018,Giovanny Rodriguez Blanco,LC-LTQ-MS,682,9725,28/05/2018,0,17924059136,"201,806.00",201805
MTBLS683,9009061888,Submitted,05/06/2018,29/05/2018,Ke-Shiuan Lynn,UPLC-QTOF-MS,683,9726,29/05/2018,0,9009061888,"201,806.00",201805
MTBLS684,20480,Submitted,30/06/2018,29/05/2018,Kevin Calabro,Insufficient data supplied,684,9746,29/05/2018,0,20480,"201,806.00",201805
MTBLS685,1367416832,Submitted,31/05/2019,30/05/2018,Cecilia Castro,UPLC-TQ-MS,685,9765,04/07/2018,0,1367416832,"201,905.00",201805
MTBLS686,2296848384,Submitted,07/06/2018,31/05/2018,weiwei li,GC-TQ-MS,686,9845,31/05/2018,0,2296848384,"201,806.00",201805
MTBLS687,5513216,In Curation,30/06/2021,31/05/2018,Steffen Neumann,GC-Q-MS,687,9846,26/11/2018,0,5513216,"202,106.00",201805
MTBLS688,38692909056,In Curation,20/10/2018,31/05/2018,Dmitry Nazarenko,UPLC-IT-TOF-MS,688,9847,13/10/2018,0,38692909056,"201,810.00",201805
MTBLS689,2295406592,Submitted,16/06/2018,01/06/2018,weiwei li,GC-TQ-MS,689,9865,01/06/2018,0,2295406592,"201,806.00",201806
MTBLS690,81208193024,Public,08/10/2018,01/06/2018,Klev Diamanti,GC-TOF-MS;UPLC-QTOF-MS/MS,690,9885,08/10/2018,0,81208193024,"201,810.00",201806
MTBLS691,73084928,Public,05/09/2018,05/06/2018,Jessica Kissinger,LC-LTQ-MS,691,9985,18/09/2018,0,73084928,"201,809.00",201806
MTBLS692,11921887232,Submitted,31/01/2019,07/06/2018,Ruben Vanholme,UPLC-QTOF-MS,692,10065,30/08/2018,0,11921887232,"201,901.00",201806
MTBLS693,2.69E+11,Public,16/07/2018,08/06/2018,Karolina Garbowicz,UPLC-LTQ-MS,693,10105,16/07/2018,0,2.69E+11,"201,807.00",201806
MTBLS694,3.27E+11,Public,31/08/2018,14/06/2018,"Jake Pearce, MRC-NIHR National Phenome Centre",NMR;UPLC-QTOF-MS,694,10205,31/08/2018,3.27E+11,0,"201,808.00",201806
MTBLS695,7846588416,Submitted,23/06/2018,15/06/2018,Emilio Rivera,UPLC-LTQ-MS/MS,695,10245,16/06/2018,0,7846588416,"201,806.00",201806
MTBLS696,7847145472,In Review,24/09/2018,16/06/2018,Emilio Rivera,UPLC-LTQ-MS/MS,696,10246,10/07/2018,0,7847145472,"201,809.00",201806
MTBLS697,56283136,Submitted,01/06/2019,25/06/2018,Jessica Kissinger,LC-LTQ-MS,697,10325,25/06/2018,0,56283136,"201,906.00",201806
MTBLS698,14344785920,Public,14/09/2018,28/06/2018,Timothy R Fallon,LC-LTQ-MS,698,10385,14/09/2018,0,14344785920,"201,809.00",201806
MTBLS699,23850860544,Public,27/09/2018,04/07/2018,Mikiko Takahashi,GC-TOF-MS,699,10485,27/09/2018,0,23850860544,"201,809.00",201807
MTBLS700,3585265664,Submitted,12/07/2018,05/07/2018,Fazheng Ren,UPLC-QTOF-MS;UPLC-TQ-MS/MS,700,10505,05/07/2018,0,3585265664,"201,807.00",201807
MTBLS701,6654521344,Submitted,01/07/2019,06/07/2018,Shuaizhen Zhou,UPLC-TOF-MS;UPLC-LTQ-MS/MS,701,10545,06/07/2018,0,6654521344,"201,907.00",201807
MTBLS702,8192,Submitted,06/07/2019,06/07/2018,Katherine Heal,,702,10585,06/07/2018,0,8192,"201,907.00",201807
MTBLS703,4285526016,In Review,24/07/2019,06/07/2018,Katherine Heal,LC-LTQ-MS/MS,703,10586,12/11/2018,0,4285526016,"201,907.00",201807
