studyID	name	type	iri	ontoName
MTBLS308	Dose	dose	http://www.ebi.ac.uk/efo/EFO_0000428	EFO
MTBLS308	group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS309	Bicarbonate treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS309	Cell type	cell type	http://www.ebi.ac.uk/efo/EFO_0000324	EFO
MTBLS309	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS309	Incubation	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS311	Bicarbonate treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS311	Light condition	controlled visible light condition	http://purl.obolibrary.org/obo/XCO_0000181	XCO
MTBLS311	Bicarbonate concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS311	Incubation	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS311	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS312	Carbon dioxide treatment	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS312	Incubation	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS312	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS313	mouse status	wild type	http://www.bioassayontology.org/bao#BAO_0000089	BAO
MTBLS314	age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS314	genotype	genotype design	http://www.ebi.ac.uk/efo/EFO_0001748	EFO
MTBLS315	patient group	disease	http://www.ebi.ac.uk/efo/EFO_0000408	EFO
MTBLS315	blood glucose	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS315	mean corpuscular hemoglobin concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS315	mean corpuscular hemoglobin	mass	http://purl.obolibrary.org/obo/PATO_0000125	PATO
MTBLS315	mean corpuscular volume	volume	http://www.ebi.ac.uk/efo/EFO_0001715	EFO
MTBLS315	hematocrit	volume per unit volume	http://purl.obolibrary.org/obo/UO_0000205	UO
MTBLS315	hemoglobin	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS315	temperature	temperature	http://www.ebi.ac.uk/efo/EFO_0001702	EFO
MTBLS315	duration illness prior to hospital admission	duration	http://www.ebi.ac.uk/efo/EFO_0000433	EFO
MTBLS315	height	body height	http://www.ebi.ac.uk/efo/EFO_0004339	EFO
MTBLS315	weight	body weight	http://www.ebi.ac.uk/efo/EFO_0004338	EFO
MTBLS315	age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS315	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS315	malaria rapid diagnostic test	test result	http://www.ebi.ac.uk/efo/EFO_0000720	EFO
MTBLS315	clinical outcome	Status	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25688	NCIT
MTBLS315	severe malnutrition	Yes or No Response	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38147	NCIT
MTBLS315	prior antimalaria treatment	Yes or No Response	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38147	NCIT
MTBLS315	prior antibiotic treatment	Yes or No Response	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38147	NCIT
MTBLS316	glucose	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS316	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS317	status	wild type	http://www.bioassayontology.org/bao#BAO_0000089	BAO
MTBLS319	Gene knockout	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506	EFO
MTBLS319	Stress	environmental stress	http://www.ebi.ac.uk/efo/EFO_0000470	EFO
MTBLS319	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS320	geneknockout	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506	EFO
MTBLS320	stress	Drug Exposure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41362	NCIT
MTBLS320	time	sampling time	http://www.ebi.ac.uk/efo/EFO_0000689	EFO
MTBLS321	Disease	disease	http://www.ebi.ac.uk/efo/EFO_0000408	EFO
MTBLS322	Nandrolone duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS322	Nandrolone dose	dose	http://www.ebi.ac.uk/efo/EFO_0000428	EFO
MTBLS322	Tendon release	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS322	Tendon reattachment	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS323	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS323	Plate number	Number	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25337	NCIT
MTBLS323	Plate position	position	http://purl.obolibrary.org/obo/PATO_0000140	PATO
MTBLS325	Sample material	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS325	Fasting time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS325	Experiment	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS326	IP3R expression	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS327	diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS327	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS328	coculture	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS328	anaerobic	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS328	control	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS328	Caco2	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS328	Lactobacillus rhamnosus LGG	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS328	Bacteroides caccae	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS330	Tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS330	Life cycle stage	life cycle stage	http://purl.obolibrary.org/obo/UBERON_0000105	UBERON
MTBLS330	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS331	Purity	Purity	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62352	NCIT
MTBLS332	GM41	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS332	BT03	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS333	Colour	Color	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37927	NCIT
MTBLS333	Cultivar	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136	EFO
MTBLS333	Cultivation Year	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS333	Location	Location	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25341	NCIT
MTBLS333	Storage conditions	temperature	http://www.ebi.ac.uk/efo/EFO_0001702	EFO
MTBLS333	Freezing method	Freezing	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48160	NCIT
MTBLS334	Treatment 	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS334	Diet 	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS335	Methanol extraction	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS335	tissue type	plant organ	http://purl.obolibrary.org/obo/PO_0009008	PO
MTBLS335	collision energy	collision-induced dissociation	http://purl.obolibrary.org/obo/MS_1000133	MS
MTBLS336	Temperature	temperature	http://www.ebi.ac.uk/efo/EFO_0001702	EFO
MTBLS337	Radiation	dose	http://www.ebi.ac.uk/efo/EFO_0000428	EFO
MTBLS337	PARP inhibitor concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS338	Genotype	genotype	http://purl.obolibrary.org/http///www.ebi.ac.uk/efo/EFO_0000513	
MTBLS338	Replicate	replicate	http://purl.obolibrary.org/http///www.ebi.ac.uk/efo/EFO_0000683	
MTBLS340	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS341	Replicate	replicate	http://purl.obolibrary.org/http///www.ebi.ac.uk/efo/EFO_0000683	
MTBLS341	Treatment	Fungi	http://purl.obolibrary.org/obo/NCBITaxon_4751	NCBITAXON
MTBLS342	Coral Species	organism	http://purl.obolibrary.org/obo/OBI_0100026	OBI
MTBLS343	cultivar	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS343	Storage Time	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS345	Strain	strain	http://www.ebi.ac.uk/efo/EFO_0005135	EFO
MTBLS345	Sex	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS345	Facility	Place	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25319	NCIT
MTBLS345	Food	Food	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62695	NCIT
MTBLS346	Cultivar	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136	EFO
MTBLS346	Transgene	Transgene	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22190	NCIT
MTBLS347	time	Time Unit	http://qudt.org/schema/qudt#TimeUnit	
MTBLS349	Tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS349	Time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS350	Cultivar	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136	EFO
MTBLS350	Extract	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS350	Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS351	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS351	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS351	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340	EFO
MTBLS351	T2D status	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS351	HOMA-IR	HOMA-IR	http://www.ebi.ac.uk/efo/EFO_0004501	EFO
MTBLS351	Metabolic Syndrome	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS352	Group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS354	disease state	disease_state	http://purl.bioontology.org/NEMO/ontology/NEMO.owl#NEMO_5159000	
MTBLS355	genotype	genotype design	http://www.ebi.ac.uk/efo/EFO_0001748	EFO
MTBLS355	stimulus	stimulus or stress design	http://www.ebi.ac.uk/efo/EFO_0001762	EFO
MTBLS356	Participant type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS358	Study Group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS358	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS358	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS358	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340	EFO
MTBLS358	Pack year	Pack Year	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73993	NCIT
MTBLS358	Ethinicity	ethnic group	http://www.ebi.ac.uk/efo/EFO_0001799	EFO
MTBLS359	treatment	antibacterial agent	http://purl.obolibrary.org/obo/CHEBI_33282	CHEBI
MTBLS359	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS359	time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS360	Compound 	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS360	Time post exposure 	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS361	Tissue location	Location	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25341	NCIT
MTBLS361	Experimental group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS363	Elapsed time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS363	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS364	smoking status	Smoking Status	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19796	NCIT
MTBLS364	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS364	age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS366	station	Station	http://sweet.jpl.nasa.gov/2.3/matrFacility.owl#Station	
MTBLS366	depth	Depth	http://sweet.jpl.nasa.gov/2.3/propSpaceHeight.owl#Depth	
MTBLS367	Material sample	material sample	http://purl.obolibrary.org/obo/OBI_0000747	OBI
MTBLS367	Time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS368	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS368	B3 Vitamin	Small Molecule	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48809	NCIT
MTBLS368	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS368	Dosage	milligram per kilogram body weight	http://www.ebi.ac.uk/efo/EFO_0005354	EFO
MTBLS369	Chronic Fatigue Syndrome	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS370	Species	organism	http://purl.obolibrary.org/obo/OBI_0100026	OBI
MTBLS372	Phenotype	phenotype	http://www.ebi.ac.uk/efo/EFO_0000651	EFO
MTBLS372	Geographic location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS372	Time of first grafting	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS372	Age at time of first grafting	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS372	Dieback score	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338	NCIT
MTBLS373	extract	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS373	gene	gene	http://purl.obolibrary.org/obo/SO_0000704	SO
MTBLS373	replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS374	smoking status	Smoking Status	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19796	NCIT
MTBLS374	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS374	age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS375	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS375	Time after treatment	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS375	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS376	Antibiotic treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS379	honeybee	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS380	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS380	sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS380	tissue type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS381	spike-in concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS382	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS382	sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS383	Species	Species	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45293	NCIT
MTBLS384	Experiment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS384	Extraction method	solvent extraction	http://purl.obolibrary.org/obo/CHMO_0001598	CHMO
MTBLS384	Injection batch	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS385	Patient	Patient	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16960	NCIT
MTBLS385	Tissue type	Tissue Sample	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19697	NCIT
MTBLS385	Sex	Sex	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28421	NCIT
MTBLS385	Age	Age	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25150	NCIT
MTBLS386	Biofluid	Body Fluid or Substance	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13236	NCIT
MTBLS386	Human state	Patient Physiological Condition	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C69192	NCIT
MTBLS387	Gene transfection	gene knockdown by shRNA transfection	http://www.bioassayontology.org/bao#BAO_0002437	BAO
MTBLS389	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS389	Stress	temperature	http://www.ebi.ac.uk/efo/EFO_0001702	EFO
MTBLS389	Stress duration	duration	http://www.ebi.ac.uk/efo/EFO_0000433	EFO
MTBLS389	Medium additive	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS390	tissue type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS390	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS390	sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS392	vintage	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS392	matrix	grape fruit product	http://purl.jp/bio/11/meo/MEO_0002322	
MTBLS393	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS393	Inducer conditions	Inducer	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120268	NCIT
MTBLS400	Metabolic syndrome	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS400	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS400	Body weight	body weight	http://www.ebi.ac.uk/efo/EFO_0004338	EFO
MTBLS400	Liver weight	liver weight	http://purl.obolibrary.org/obo/CMO_0000092	CMO
MTBLS400	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS401	batch	sample batch	http://purl.obolibrary.org/obo/MS_1000053	MS
MTBLS401	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS402	infertility	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS403	tea type	Tea	http://purl.bioontology.org/ontology/MESH/D013662	MESH
MTBLS403	Maufacturing process	Manufacture	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43360	NCIT
MTBLS403	Withering duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS404	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS404	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340	EFO
MTBLS404	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS404	Material type	material sample	http://purl.obolibrary.org/obo/OBI_0000747	OBI
MTBLS404	Role	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS404	Osmolality	Osmolality	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89824	NCIT
MTBLS404	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS405	Medium	HeLa medium	http://purl.org/obo/owl/IEV#IEV_0000312	
MTBLS405	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS405	Sample type	material sample	http://purl.obolibrary.org/obo/OBI_0000747	OBI
MTBLS407	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS407	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340	EFO
MTBLS407	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS407	Material type	material sample	http://purl.obolibrary.org/obo/OBI_0000747	OBI
MTBLS407	Role	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS407	Osmolality	Osmolality	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89824	NCIT
MTBLS407	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS408	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS409	age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS409	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS409	sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS410	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS410	parasitization	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS410	sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS411	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS411	Lactating	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS411	Multiparous	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS412	Plate surface area	area	http://www.ebi.ac.uk/efo/EFO_0001696	EFO
MTBLS412	Cell seeding density	Cell Density	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120538	NCIT
MTBLS412	Medium	Growth Medium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85504	NCIT
MTBLS412	Isotopic tracer	isotopic tracer	http://purl.obolibrary.org/obo/CHEBI_35206	CHEBI
MTBLS412	Abundance	Abundance	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70589	NCIT
MTBLS412	Biological replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS412	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS412	Incubation time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS413	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS414	Remote ischemic conditioning	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS414	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS414	Subject	Study Subject	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41189	NCIT
MTBLS415	Section location	position	http://purl.obolibrary.org/obo/PATO_0000140	PATO
MTBLS417	Sample group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS417	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS418	infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544	EFO
MTBLS419	compound	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS419	time post exposure	hour	http://purl.obolibrary.org/obo/UO_0000032	UO
MTBLS420	Nonobstructive azoospermia	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS423	Lifestyle intervention	Preventive Intervention	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15843	NCIT
MTBLS424	Breast cancer diagnosis	Cancer Diagnosis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16213	NCIT
MTBLS424	Breast cancer relapse	disease recurrence	http://www.ebi.ac.uk/efo/EFO_0004952	EFO
MTBLS424	Histological grade	Histologic Grade	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18000	NCIT
MTBLS424	Time to relapse	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS425	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS425	CM source	Origin	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42703	NCIT
MTBLS426	Sex	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS426	Diet	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS427	Diabetes Status	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS428	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS428	Sampling date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS429	Sample location	Location	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25341	NCIT
MTBLS430	Time post exposure	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS430	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS431	Phage infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544	EFO
MTBLS432	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS432	age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS433	Region	Region	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41129	NCIT
MTBLS433	Variety	Variety	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62709	NCIT
MTBLS433	Production Type	Production	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112927	NCIT
MTBLS433	Harvest date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
